,league,model_pred,runs_off_bat,year,striker
1796,IPL,0.6626466032308033,,2013,S Badree
1797,BBL,1.202539763981529,0.9,2013,CJ Boyce
1798,CPL,0.9151910531220876,,2013,CJ Boyce
1799,IPL,1.1674042929851738,,2013,CJ Boyce
1800,BBL,0.5320677270395074,0.8,2013,CR Woakes
1801,CPL,0.32805219012115566,,2013,CR Woakes
1802,IPL,0.3588183226377517,,2013,CR Woakes
1803,BBL,0.5442534633145203,,2013,JO Holder
1804,CPL,0.7662628145386766,2.7,2013,JO Holder
1805,IPL,0.5158774065058641,,2013,JO Holder
1806,BBL,0.607619291944587,,2013,L Balaji
1807,CPL,0.5425908667287977,,2013,L Balaji
1808,IPL,0.5616840008851516,0.9,2013,L Balaji
1809,BBL,0.2107491021036429,0.4,2013,MG Gale
1810,CPL,0.12525629077353215,,2013,MG Gale
1811,IPL,0.09211108652356716,,2013,MG Gale
1812,BBL,1.3458183683940483,,2013,Mohammed Shami
1813,CPL,0.7683131407269338,,2013,Mohammed Shami
1814,IPL,0.9347753927860146,0.5,2013,Mohammed Shami
1815,BBL,0.6153155464340687,,2013,NV Ojha
1816,CPL,0.37036346691519106,,2013,NV Ojha
1817,IPL,0.39250940473556095,0.9,2013,NV Ojha
1818,BBL,0.9572857875833761,1.0,2013,PJ Cummins
1819,CPL,0.8324324324324325,,2013,PJ Cummins
1820,IPL,0.9872206240318655,,2013,PJ Cummins
1821,BBL,0.5252693689071318,,2013,P Awana
1822,CPL,0.4784715750232992,,2013,P Awana
1823,IPL,0.4193405620712547,0.1111111111111111,2013,P Awana
1824,BBL,0.5906875320677271,,2013,Parvez Rasool
1825,CPL,0.5144454799627214,,2013,Parvez Rasool
1826,IPL,0.5892896658552778,0.5555555555555556,2013,Parvez Rasool
1827,BBL,0.6495638789122627,,2013,S Kaul
1828,CPL,0.33196644920782853,,2013,S Kaul
1829,IPL,0.5063620269971233,0.7777777777777778,2013,S Kaul
1830,BBL,0.5849153412006157,,2013,S Shillingford
1831,CPL,0.46281453867660766,0.4444444444444444,2013,S Shillingford
1832,IPL,0.5740761230360699,,2013,S Shillingford
1833,BBL,0.046177526936890714,,2013,A Nehra
1834,CPL,0.018825722273998136,,2013,A Nehra
1835,IPL,0.03468687762779376,0.125,2013,A Nehra
1836,BBL,0.5498973832734736,0.625,2013,JM Holland
1837,CPL,0.58452935694315,,2013,JM Holland
1838,IPL,0.5514494357158664,,2013,JM Holland
1839,BBL,0.41829143150333503,,2013,P Dogra
1840,CPL,0.21379310344827587,,2013,P Dogra
1841,IPL,0.2559747731799071,0.625,2013,P Dogra
1842,BBL,0.754104669061057,,2013,RR Emrit
1843,CPL,0.577260018639329,0.75,2013,RR Emrit
1844,IPL,0.6735450320867449,,2013,RR Emrit
1845,BBL,0.4771677783478707,,2013,BB McCullum
1846,CPL,0.5040074557315937,,2013,BB McCullum
1847,IPL,0.40307590174817437,0.8571428571428571,2013,BB McCullum
1848,BBL,0.32747562852745,1.1428571428571428,2013,CT Tremlett
1849,CPL,0.1664492078285182,,2013,CT Tremlett
1850,IPL,0.17514936932949768,,2013,CT Tremlett
1851,BBL,0.30708055413032326,,2013,SK Trivedi
1852,CPL,0.26989748369058714,,2013,SK Trivedi
1853,IPL,0.3759681345430405,0.42857142857142855,2013,SK Trivedi
1854,BBL,0.8269625448948179,,2013,SS Cottrell
1855,CPL,0.6747437092264679,2.7142857142857144,2013,SS Cottrell
1856,IPL,0.7121597698605886,,2013,SS Cottrell
1857,BBL,0.4616469984607491,,2013,Sachin Baby
1858,CPL,0.287977632805219,,2013,Sachin Baby
1859,IPL,0.3207568046027882,0.42857142857142855,2013,Sachin Baby
1860,BBL,0.4348383786557209,,2013,WD Parnell
1861,CPL,0.30046598322460394,,2013,WD Parnell
1862,IPL,0.4520358486390794,0.7142857142857143,2013,WD Parnell
1863,BBL,0.18227296049256028,,2013,A Chandila
1864,CPL,0.08238583410997204,,2013,A Chandila
1865,IPL,0.10450320867448551,0.6666666666666666,2013,A Chandila
1866,BBL,0.93945613134941,0.6666666666666666,2013,AR Keath
1867,CPL,0.8706430568499534,,2013,AR Keath
1868,IPL,0.9306815667183005,,2013,AR Keath
1869,BBL,0.4125192406362237,,2013,AS Rajpoot
1870,CPL,0.2130475302889096,,2013,AS Rajpoot
1871,IPL,0.31395220181456074,0.3333333333333333,2013,AS Rajpoot
1872,BBL,0.6909953822473063,0.5,2013,BS Dean
1873,CPL,0.6473438956197577,,2013,BS Dean
1874,IPL,0.6687873423323745,,2013,BS Dean
1875,BBL,0.4811441765007696,0.5,2013,JL Pattinson
1876,CPL,0.1787511649580615,,2013,JL Pattinson
1877,IPL,0.2535959283027218,,2013,JL Pattinson
1878,BBL,0.2258850692662904,0.5,2013,JR Hazlewood
1879,CPL,0.144641192917055,,2013,JR Hazlewood
1880,IPL,0.16281256915246736,,2013,JR Hazlewood
1881,BBL,0.05977424320164187,,2013,KA Edwards
1882,CPL,0.0,0.16666666666666666,2013,KA Edwards
1883,IPL,0.03396769196724939,,2013,KA Edwards
1884,BBL,0.04669061056952283,,2013,PV Tambe
1885,CPL,0.04212488350419385,,2013,PV Tambe
1886,IPL,0.040716972781588846,0.5,2013,PV Tambe
1887,BBL,0.40443817342226784,,2013,R McLaren
1888,CPL,0.2674743709226468,,2013,R McLaren
1889,IPL,0.3058751936269086,0.5,2013,R McLaren
1890,BBL,0.5668291431503335,0.4,2013,AC Agar
1891,CPL,0.47455731593662626,,2013,AC Agar
1892,IPL,0.42221730471343216,,2013,AC Agar
1893,BBL,0.9086711133914828,,2013,D Bishoo
1894,CPL,0.8959925442684064,1.6,2013,D Bishoo
1895,IPL,0.845762336800177,,2013,D Bishoo
1896,BBL,0.3995638789122627,,2013,FH Edwards
1897,CPL,0.2706430568499534,0.4,2013,FH Edwards
1898,IPL,0.417902190750166,,2013,FH Edwards
1899,BBL,0.4734479220112878,0.2,2013,Fawad Ahmed
1900,CPL,0.22292637465051257,,2013,Fawad Ahmed
1901,IPL,0.3898539499889356,,2013,Fawad Ahmed
1902,BBL,0.4667778347870703,,2013,MM Sharma
1903,CPL,0.2868592730661696,,2013,MM Sharma
1904,IPL,0.421885372870104,0.0,2013,MM Sharma
1905,BBL,0.875064135454079,0.5,2013,SW Tait
1906,CPL,0.7261882572227399,,2013,SW Tait
1907,IPL,0.7543151139632662,0.3333333333333333,2013,SW Tait
1908,BBL,0.7975885069266291,1.0,2013,AC Thomas
1909,CPL,0.8208760484622554,,2013,AC Thomas
1910,IPL,0.7165302057977428,,2013,AC Thomas
1911,BBL,0.14674191893278604,,2013,AG Murtaza
1912,CPL,0.11463187325256291,,2013,AG Murtaza
1913,IPL,0.09100464704580659,1.25,2013,AG Murtaza
1914,BBL,0.6775269368907132,0.75,2013,CP Tremain
1915,CPL,0.5381174277726002,,2013,CP Tremain
1916,IPL,0.6578889134764329,,2013,CP Tremain
1917,BBL,0.7804002052334531,,2013,D Mohammed
1918,CPL,0.7990680335507921,0.75,2013,D Mohammed
1919,IPL,0.7572471785793317,,2013,D Mohammed
1920,BBL,0.8014366341713699,2.0,2013,GB Hogg
1921,CPL,0.7990680335507921,,2013,GB Hogg
1922,IPL,0.8413919008630228,,2013,GB Hogg
1923,BBL,1.7169061056952284,,2013,Harmeet Singh
1924,CPL,0.9433364398881641,,2013,Harmeet Singh
1925,IPL,1.3657888913476433,0.75,2013,Harmeet Singh
1926,BBL,0.6201898409440739,,2013,ML Cummins
1927,CPL,0.5116495806150979,0.0,2013,ML Cummins
1928,IPL,0.35948218632440804,,2013,ML Cummins
1929,BBL,1.0917136993329912,,2013,NT Pascal
1930,CPL,1.0520037278657968,1.0,2013,NT Pascal
1931,IPL,1.0442575791104227,,2013,NT Pascal
1932,BBL,0.478322216521293,,2013,PP Ojha
1933,CPL,0.45573159366262816,,2013,PP Ojha
1934,IPL,0.3472560300951538,0.5,2013,PP Ojha
1935,BBL,0.020266803488968702,,2013,S Sreesanth
1936,CPL,0.034482758620689655,,2013,S Sreesanth
1937,IPL,0.013277273733126798,0.25,2013,S Sreesanth
1938,BBL,0.009107234479220112,0.3333333333333333,2013,AL Fekete
1939,CPL,0.007082945013979497,,2013,AL Fekete
1940,IPL,0.013055985837574684,,2013,AL Fekete
1941,BBL,0.8286300667008722,,2013,AMA Dewar
1942,CPL,0.8378378378378378,1.0,2013,AMA Dewar
1943,IPL,0.8316552334587298,,2013,AMA Dewar
1944,BBL,0.0935094920472037,0.3333333333333333,2013,GD Putland
1945,CPL,0.03821062441752097,,2013,GD Putland
1946,IPL,0.0541048904624917,,2013,GD Putland
1947,BBL,0.6812467932272961,0.3333333333333333,2013,HWR Cartwright
1948,CPL,0.3985088536812675,,2013,HWR Cartwright
1949,IPL,0.41120823190971456,,2013,HWR Cartwright
1950,BBL,1.5590046177526937,2.0,2013,JM Muirhead
1951,CPL,1.2989748369058713,,2013,JM Muirhead
1952,IPL,1.5735782252710777,,2013,JM Muirhead
1953,BBL,0.7830938943047717,,2013,M Kartik
1954,CPL,0.4672879776328052,,2013,M Kartik
1955,IPL,0.5928855941579996,0.6666666666666666,2013,M Kartik
1956,BBL,0.7782195997947665,0.0,2013,M Muralitharan
1957,CPL,0.700838769804287,0.0,2013,M Muralitharan
1958,IPL,0.7348971011285683,,2013,M Muralitharan
1959,BBL,0.6929194458696768,,2013,N Deonarine
1960,CPL,0.4952469711090401,0.3333333333333333,2013,N Deonarine
1961,IPL,0.6291768090285461,,2013,N Deonarine
1962,BBL,1.517316572601334,1.0,2013,NM Hauritz
1963,CPL,1.4061509785647717,,2013,NM Hauritz
1964,IPL,1.5594711219296304,,2013,NM Hauritz
1965,BBL,0.1555926115956901,,2013,NO Miller
1966,CPL,0.16812674743709227,0.6666666666666666,2013,NO Miller
1967,IPL,0.09133657888913477,,2013,NO Miller
1968,BBL,0.5899179066187789,0.3333333333333333,2013,SA Abbott
1969,CPL,0.43821062441752096,,2013,SA Abbott
1970,IPL,0.4409714538614738,,2013,SA Abbott
1971,BBL,0.4062339661364803,0.6666666666666666,2013,SF Mire
1972,CPL,0.28909599254426843,,2013,SF Mire
1973,IPL,0.22897764992254924,,2013,SF Mire
1974,BBL,0.625064135454079,1.6666666666666667,2013,XJ Doherty
1975,CPL,0.57856477166822,,2013,XJ Doherty
1976,IPL,0.5402190750165966,,2013,XJ Doherty
1977,BBL,1.2724474089276552,,2013,A Mithun
1978,CPL,1.1690587138863,,2013,A Mithun
1979,IPL,1.2803164416906396,1.0,2013,A Mithun
1980,BBL,0.7836069779374037,,2013,AB McDonald
1981,CPL,0.6568499534016775,,2013,AB McDonald
1982,IPL,0.8122372206240319,0.0,2013,AB McDonald
1983,BBL,0.6213442791174961,,2013,AL Menaria
1984,CPL,0.37092264678471576,,2013,AL Menaria
1985,IPL,0.4565722504978978,0.5,2013,AL Menaria
1986,BBL,1.1743201641867624,,2013,IC Pandey
1987,CPL,1.0659832246039143,,2013,IC Pandey
1988,IPL,1.1243084753263997,0.0,2013,IC Pandey
1989,BBL,0.8917393535146229,,2013,JD Unadkat
1990,CPL,0.862628145386766,,2013,JD Unadkat
1991,IPL,0.9435162646603231,1.0,2013,JD Unadkat
1992,BBL,0.9628014366341714,0.0,2013,NM Lyon
1993,CPL,0.9265610438024231,,2013,NM Lyon
1994,IPL,1.0073578225271078,,2013,NM Lyon
1995,BBL,0.006028732683427399,,2013,PJ Sangwan
1996,CPL,0.0,,2013,PJ Sangwan
1997,IPL,0.0007745076344323965,2.0,2013,PJ Sangwan
1998,BBL,0.6600820933812211,1.0,2013,PM Siddle
1999,CPL,0.6,,2013,PM Siddle
2000,IPL,0.6214317326842221,,2013,PM Siddle
2001,BBL,0.21280143663417136,,2013,R Shukla
2002,CPL,0.16123019571295433,,2013,R Shukla
2003,IPL,0.13194290772294756,0.5,2013,R Shukla
2004,BBL,0.48884043099025143,,2013,S Anirudha
2005,CPL,0.2648648648648649,,2013,S Anirudha
2006,IPL,0.24679132551449437,0.0,2013,S Anirudha
2007,BBL,0.5805541303232427,1.0,2013,Yasir Arafat
2008,CPL,0.3906803355079217,,2013,Yasir Arafat
2009,IPL,0.37353396769196723,,2013,Yasir Arafat
2010,BBL,0.5201385325808107,1.0,2013,CA Rose
2011,CPL,0.5289841565703635,,2013,CA Rose
2012,IPL,0.5243416685107325,,2013,CA Rose
2013,BBL,0.27616726526423807,0.0,2013,DP Nannes
2014,CPL,0.1917986952469711,,2013,DP Nannes
2015,IPL,0.17857933171055543,,2013,DP Nannes
2016,BBL,1.176629040533607,,2013,GC Tonge
2017,CPL,1.065610438024231,1.0,2013,GC Tonge
2018,IPL,1.124917017039168,,2013,GC Tonge
2019,BBL,1.008081067213956,,2013,K Upadhyay
2020,CPL,0.8849953401677539,,2013,K Upadhyay
2021,IPL,0.9630449214427971,1.0,2013,K Upadhyay
2022,BBL,0.4120061570035916,,2013,RV Gomez
2023,CPL,0.255358807082945,,2013,RV Gomez
2024,IPL,0.3134543040495685,4.0,2013,RV Gomez
2025,BBL,0.435479733196511,,2013,SA Jacobs
2026,CPL,0.5386766076421249,1.0,2013,SA Jacobs
2027,IPL,0.32960832042487276,,2013,SA Jacobs
2028,BBL,1.336454592098512,0.0,2013,SJ Coyte (2)
2029,CPL,1.1720410065237652,,2013,SJ Coyte (2)
2030,IPL,1.2710776720513388,,2013,SJ Coyte (2)
2031,BBL,0.049512570548999484,,2013,ST Gabriel
2032,CPL,0.02739981360671016,1.0,2013,ST Gabriel
2033,IPL,0.03435494578446559,,2013,ST Gabriel
2034,BBL,0.4542072857875834,,2013,Sandeep Sharma
2035,CPL,0.3949673811742777,,2013,Sandeep Sharma
2036,IPL,0.36888692188537286,0.0,2013,Sandeep Sharma
2037,BBL,0.3154181631605952,,2013,TL Best
2038,CPL,0.19552656104380242,0.0,2013,TL Best
2039,IPL,0.2023677804824076,,2013,TL Best
2040,BBL,0.5738840430990252,,2013,V Permaul
2041,CPL,0.44305684995340167,1.0,2013,V Permaul
2042,IPL,0.44478867005974776,,2013,V Permaul
2043,BBL,0.8889173935351462,,2013,Y Cariah
2044,CPL,0.7328984156570364,0.0,2013,Y Cariah
2045,IPL,0.8822195175923877,,2013,Y Cariah
2046,BBL,0.46878224974200206,,2014,DR Smith
2047,CPL,0.38958564851563743,1.312267657992565,2014,DR Smith
2048,IPL,0.4030364799325227,1.331764705882353,2014,DR Smith
2049,BBL,0.6651186790505675,,2014,LMP Simmons
2050,CPL,0.5626289887283695,1.2358208955223882,2014,LMP Simmons
2051,IPL,0.6100372531102832,1.3120805369127517,2014,LMP Simmons
2052,BBL,0.6812435500515995,1.1611570247933884,2014,KP Pietersen
2053,CPL,0.5311954278456897,0.8823529411764706,2014,KP Pietersen
2054,IPL,0.7008504955366557,1.2226890756302522,2014,KP Pietersen
2055,BBL,0.7341331269349846,,2014,RV Uthappa
2056,CPL,0.5543737101127163,,2014,RV Uthappa
2057,IPL,0.6556547409854502,1.353305785123967,2014,RV Uthappa
2058,BBL,0.48323013415892674,,2014,CH Gayle
2059,CPL,0.3826004127639308,1.0161290322580645,2014,CH Gayle
2060,IPL,0.39720250228438886,1.0425531914893618,2014,CH Gayle
2061,BBL,1.091202270381837,1.3218390804597702,2014,GJ Maxwell
2062,CPL,0.6307350373075091,,2014,GJ Maxwell
2063,IPL,0.8661699585295565,1.7692307692307692,2014,GJ Maxwell
2064,BBL,0.679437564499484,,2014,DA Warner
2065,CPL,0.612478171138276,,2014,DA Warner
2066,IPL,0.6546706965628734,1.3678756476683938,2014,DA Warner
2067,BBL,0.651702786377709,,2014,SK Raina
2068,CPL,0.6177170979520559,,2014,SK Raina
2069,IPL,0.6596612075630843,1.4092140921409213,2014,SK Raina
2070,BBL,0.6458978328173375,1.1666666666666667,2014,KA Pollard
2071,CPL,0.47547229719003015,1.3478260869565217,2014,KA Pollard
2072,IPL,0.5299079215576017,1.296116504854369,2014,KA Pollard
2073,BBL,0.6479618163054696,1.0303030303030303,2014,AJ Finch
2074,CPL,0.5056358152087633,,2014,AJ Finch
2075,IPL,0.5966120756308427,1.146067415730337,2014,AJ Finch
2076,BBL,0.6217750257997936,,2014,MK Pandey
2077,CPL,0.5894586442292428,,2014,MK Pandey
2078,IPL,0.6591691853517959,1.1101694915254237,2014,MK Pandey
2079,BBL,0.6805985552115583,1.3888888888888888,2014,Shoaib Malik
2080,CPL,0.5551674869026829,1.2402597402597402,2014,Shoaib Malik
2081,IPL,0.6376607858297603,,2014,Shoaib Malik
2082,BBL,0.637641898864809,,2014,BB McCullum
2083,CPL,0.4953167169391967,,2014,BB McCullum
2084,IPL,0.576017431644057,1.187683284457478,2014,BB McCullum
2085,BBL,0.7174922600619195,,2014,V Sehwag
2086,CPL,0.7177329734878553,,2014,V Sehwag
2087,IPL,0.7456948056512266,1.3622754491017963,2014,V Sehwag
2088,BBL,0.6896284829721362,,2014,S Dhawan
2089,CPL,0.6710588982378155,,2014,S Dhawan
2090,IPL,0.6716103184086596,1.1299093655589123,2014,S Dhawan
2091,BBL,0.7916666666666666,,2014,JP Duminy
2092,CPL,0.8749007779012542,,2014,JP Duminy
2093,IPL,0.8821255359527659,1.307443365695793,2014,JP Duminy
2094,BBL,0.6662796697626419,,2014,DA Miller
2095,CPL,0.5985076996348627,,2014,DA Miller
2096,IPL,0.6751950516623322,1.4527687296416938,2014,DA Miller
2097,BBL,0.6644736842105263,,2014,RG Sharma
2098,CPL,0.6783616447055089,,2014,RG Sharma
2099,IPL,0.7272791171715752,1.270358306188925,2014,RG Sharma
2100,BBL,0.7337461300309598,1.3770491803278688,2014,MEK Hussey
2101,CPL,0.5567550404826163,,2014,MEK Hussey
2102,IPL,0.7474520278343993,1.0869565217391304,2014,MEK Hussey
2103,BBL,0.7890866873065016,1.219298245614035,2014,GJ Bailey
2104,CPL,0.6737577393237022,,2014,GJ Bailey
2105,IPL,0.8106417375412948,1.3526315789473684,2014,GJ Bailey
2106,BBL,0.6351909184726522,1.1590909090909092,2014,BR Dunk
2107,CPL,0.4407048737894904,1.0592592592592593,2014,BR Dunk
2108,IPL,0.5652632318830393,1.1111111111111112,2014,BR Dunk
2109,BBL,0.7896026831785345,1.1411764705882352,2014,AC Voges
2110,CPL,0.6297825051595491,0.8257575757575758,2014,AC Voges
2111,IPL,0.8417094257397906,,2014,AC Voges
2112,BBL,0.6390608875128999,,2014,G Gambhir
2113,CPL,0.542784568979203,,2014,G Gambhir
2114,IPL,0.6551627187741618,1.100334448160535,2014,G Gambhir
2115,BBL,0.6705366357069144,,2014,V Kohli
2116,CPL,0.7382124146689951,,2014,V Kohli
2117,IPL,0.768960427356435,1.1806020066889633,2014,V Kohli
2118,BBL,0.8025025799793601,,2014,AT Rayudu
2119,CPL,0.6061279568185426,,2014,AT Rayudu
2120,IPL,0.7574330498348211,1.2195945945945945,2014,AT Rayudu
2121,BBL,0.7601909184726522,,2014,AM Rahane
2122,CPL,0.599618987140816,,2014,AM Rahane
2123,IPL,0.741196316862304,1.1122448979591837,2014,AM Rahane
2124,BBL,0.7301341589267286,1.4197530864197532,2014,JH Kallis
2125,CPL,0.3433878393395777,,2014,JH Kallis
2126,IPL,0.5860687425318057,1.1526717557251909,2014,JH Kallis
2127,BBL,0.5350877192982456,,2014,Yuvraj Singh
2128,CPL,0.40958882362279725,,2014,Yuvraj Singh
2129,IPL,0.533000632599986,1.2996515679442509,2014,Yuvraj Singh
2130,BBL,0.6301599587203303,,2014,MJ Guptill
2131,CPL,0.5535799333227497,1.231578947368421,2014,MJ Guptill
2132,IPL,0.6580445631545653,,2014,MJ Guptill
2133,BBL,0.6916924664602683,,2014,LRPL Taylor
2134,CPL,0.41927290046039056,1.0272727272727273,2014,LRPL Taylor
2135,IPL,0.602164897729669,0.9516129032258065,2014,LRPL Taylor
2136,BBL,0.6873065015479877,,2014,SV Samson
2137,CPL,0.5872360692173361,,2014,SV Samson
2138,IPL,0.7308638504252478,1.2107142857142856,2014,SV Samson
2139,BBL,0.6818885448916409,,2014,KD Karthik
2140,CPL,0.5103984759485632,,2014,KD Karthik
2141,IPL,0.6656357629858719,1.2384615384615385,2014,KD Karthik
2142,BBL,0.6590557275541795,,2014,MS Dhoni
2143,CPL,0.5650103190982696,,2014,MS Dhoni
2144,IPL,0.5815702537428833,1.42578125,2014,MS Dhoni
2145,BBL,0.7720588235294118,,2014,AB de Villiers
2146,CPL,0.698523575170662,,2014,AB de Villiers
2147,IPL,0.8660293807549027,1.5490196078431373,2014,AB de Villiers
2148,BBL,0.6692466460268318,1.2666666666666666,2014,M Klinger
2149,CPL,0.5789807906016828,,2014,M Klinger
2150,IPL,0.5949251423349968,,2014,M Klinger
2151,BBL,0.7372291021671826,,2014,WP Saha
2152,CPL,0.6013652960787427,,2014,WP Saha
2153,IPL,0.6773037182821396,1.4133858267716535,2014,WP Saha
2154,BBL,0.7609649122807017,0.9736842105263158,2014,DJ Hussey
2155,CPL,0.6410541355770757,1.2136752136752136,2014,DJ Hussey
2156,IPL,0.7223588950586912,1.2083333333333333,2014,DJ Hussey
2157,BBL,0.5123839009287926,,2014,CAK Walton
2158,CPL,0.39228448960152407,1.008298755186722,2014,CAK Walton
2159,IPL,0.49131932241512616,,2014,CAK Walton
2160,BBL,0.7240712074303406,,2014,F du Plessis
2161,CPL,0.6661374821400222,,2014,F du Plessis
2162,IPL,0.7941941379067969,1.2625,2014,F du Plessis
2163,BBL,1.0118679050567596,,2014,M Vohra
2164,CPL,0.5807270995396094,,2014,M Vohra
2165,IPL,0.9000492022211288,1.2916666666666667,2014,M Vohra
2166,BBL,0.6723426212590299,,2014,KK Nair
2167,CPL,0.5540561993967297,,2014,KK Nair
2168,IPL,0.6635270963660646,1.3717948717948718,2014,KK Nair
2169,BBL,0.8363003095975232,1.188340807174888,2014,MJ Lumb
2170,CPL,0.6289887283695825,,2014,MJ Lumb
2171,IPL,0.7664300274126661,,2014,MJ Lumb
2172,BBL,0.5668214654282766,1.4285714285714286,2014,CA Lynn
2173,CPL,0.3867280520717574,,2014,CA Lynn
2174,IPL,0.4651718563295143,1.1153846153846154,2014,CA Lynn
2175,BBL,0.7457430340557275,1.1512195121951219,2014,MC Henriques
2176,CPL,0.6159707890141293,,2014,MC Henriques
2177,IPL,0.7776762493849723,0.6428571428571429,2014,MC Henriques
2178,BBL,0.7356811145510835,1.2232558139534884,2014,MA Carberry
2179,CPL,0.6504207016986824,,2014,MA Carberry
2180,IPL,0.7495606944542068,,2014,MA Carberry
2181,BBL,0.5737874097007224,1.0845070422535212,2014,PJ Forrest
2182,CPL,0.3143356088267979,,2014,PJ Forrest
2183,IPL,0.46425810079426444,,2014,PJ Forrest
2184,BBL,0.5567595459236326,,2014,E Lewis
2185,CPL,0.5454834100650897,1.3492822966507176,2014,E Lewis
2186,IPL,0.5097350108947776,,2014,E Lewis
2187,BBL,0.6050051599587203,1.4183673469387754,2014,NJ Maddinson
2188,CPL,0.4341959041117638,,2014,NJ Maddinson
2189,IPL,0.47466085611864767,1.0,2014,NJ Maddinson
2190,BBL,0.8650670794633643,1.3383084577114428,2014,JC Silk
2191,CPL,0.7645658040958883,,2014,JC Silk
2192,IPL,0.8988542911365713,,2014,JC Silk
2193,BBL,0.5036119711042312,,2014,SR Watson
2194,CPL,0.3830766788379108,,2014,SR Watson
2195,IPL,0.4888592113586842,1.1608040201005025,2014,SR Watson
2196,BBL,0.47523219814241485,,2014,DM Bravo
2197,CPL,0.3837117002698841,1.0765306122448979,2014,DM Bravo
2198,IPL,0.45251985661066985,,2014,DM Bravo
2199,BBL,0.7360681114551083,,2014,M Vijay
2200,CPL,0.660263533894269,,2014,M Vijay
2201,IPL,0.7047866732269629,1.0408163265306123,2014,M Vijay
2202,BBL,0.609391124871001,1.2535211267605635,2014,SE Marsh
2203,CPL,0.5404032386093031,,2014,SE Marsh
2204,IPL,0.6323188303929149,1.2962962962962963,2014,SE Marsh
2205,BBL,0.6542827657378741,1.0263157894736843,2014,Shakib Al Hasan
2206,CPL,0.5458009207810763,,2014,Shakib Al Hasan
2207,IPL,0.7202502284388839,1.4367088607594938,2014,Shakib Al Hasan
2208,BBL,0.45265737874097006,0.8848167539267016,2014,CL White
2209,CPL,0.32687728210827116,,2014,CL White
2210,IPL,0.42103043508821253,,2014,CL White
2211,BBL,0.7281991744066048,1.9090909090909092,2014,DJG Sammy
2212,CPL,0.46277186855056357,1.125,2014,DJG Sammy
2213,IPL,0.5267449216278907,1.09375,2014,DJG Sammy
2214,BBL,0.734391124871001,0.945054945054945,2014,JP Faulkner
2215,CPL,0.6848706143832355,,2014,JP Faulkner
2216,IPL,0.6368876080691642,1.8282828282828283,2014,JP Faulkner
2217,BBL,0.47058823529411764,,2014,MN Samuels
2218,CPL,0.39037942530560404,1.4,2014,MN Samuels
2219,IPL,0.4071835242848106,,2014,MN Samuels
2220,BBL,0.7208462332301342,,2014,PA Patel
2221,CPL,0.7561517701222417,,2014,PA Patel
2222,IPL,0.7724748717227806,1.063157894736842,2014,PA Patel
2223,BBL,0.5666924664602683,,2014,CJ Anderson
2224,CPL,0.4707096364502302,,2014,CJ Anderson
2225,IPL,0.4788079004709355,1.4162162162162162,2014,CJ Anderson
2226,BBL,0.5718524251805985,1.0978260869565217,2014,MH Wessels
2227,CPL,0.4653119542784569,,2014,MH Wessels
2228,IPL,0.4521684121740353,,2014,MH Wessels
2229,BBL,0.8492002063983488,,2014,ADS Fletcher
2230,CPL,0.4810287347197968,1.0382513661202186,2014,ADS Fletcher
2231,IPL,0.6380825191537218,,2014,ADS Fletcher
2232,BBL,0.5745614035087719,1.3812154696132597,2014,TP Ludeman
2233,CPL,0.449595173837117,,2014,TP Ludeman
2234,IPL,0.4986996555844521,,2014,TP Ludeman
2235,BBL,0.6587977296181631,,2014,D Ramdin
2236,CPL,0.5154786474043499,1.3898305084745763,2014,D Ramdin
2237,IPL,0.6154494974344557,,2014,D Ramdin
2238,BBL,0.6017801857585139,1.3125,2014,AC Blizzard
2239,CPL,0.6499444356247024,,2014,AC Blizzard
2240,IPL,0.6146763196738596,,2014,AC Blizzard
2241,BBL,0.9654282765737874,1.7551020408163265,2014,AD Russell
2242,CPL,0.7720273059215749,1.894736842105263,2014,AD Russell
2243,IPL,0.6765305405215435,0.25,2014,AD Russell
2244,BBL,0.5041279669762642,,2014,NV Ojha
2245,CPL,0.4503889506270837,,2014,NV Ojha
2246,IPL,0.43867294580726784,1.3452380952380953,2014,NV Ojha
2247,BBL,0.9180856553147575,,2014,YK Pathan
2248,CPL,0.5978726782028894,,2014,YK Pathan
2249,IPL,0.8270893371757925,1.5952380952380953,2014,YK Pathan
2250,BBL,0.7919246646026832,,2014,KL Rahul
2251,CPL,0.7880615970789014,,2014,KL Rahul
2252,IPL,0.8081816264848527,1.0,2014,KL Rahul
2253,BBL,0.5719814241486069,,2014,JDS Neesham
2254,CPL,0.4186378790284172,1.0603448275862069,2014,JDS Neesham
2255,IPL,0.5347578547831587,0.9130434782608695,2014,JDS Neesham
2256,BBL,0.6956914344685242,,2014,J Charles
2257,CPL,0.4999206223210033,1.1655629139072847,2014,J Charles
2258,IPL,0.5599915653335208,,2014,J Charles
2259,BBL,0.5550825593395253,1.18,2014,CJ Simmons
2260,CPL,0.5467534529290363,,2014,CJ Simmons
2261,IPL,0.5960497645322275,,2014,CJ Simmons
2262,BBL,0.6132610939112487,1.087248322147651,2014,CJ Ferguson
2263,CPL,0.6289887283695825,,2014,CJ Ferguson
2264,IPL,0.6872847402825614,,2014,CJ Ferguson
2265,BBL,0.6791795665634675,,2014,KJ O'Brien
2266,CPL,0.5696142244800761,1.3904109589041096,2014,KJ O'Brien
2267,IPL,0.637098474731145,,2014,KJ O'Brien
2268,BBL,0.8041795665634675,1.1172413793103448,2014,MS Wade
